ball.x_coor,ball.y_coor,ball.x_vel,ball.y_vel,player_blue.rect.y,player_action
619,517,-495.7159650172674,479.6071028828536,301,1
612,524,-495.7862964458604,479.8125523048884,306,1
604,532,-496.16394052632114,480.3147466817972,311,1
597,539,-496.6438623029734,480.53634347946,316,1
590,546,-497.42174344234814,481.04298562847737,321,1
582,554,-497.6647144807853,481.8450937145541,326,1
574,562,-498.43340881626114,481.871576155003,331,1
567,569,-499.00197303502546,482.088420915133,336,1
559,577,-499.20162134548343,482.18889472208247,341,1
551,585,-500.17983169311066,482.81510985998386,346,1
543,593,-500.34508209218654,483.3890895903365,351,1
535,601,-500.47904970304,484.26326773940485,356,1
527,609,-500.5928916809278,484.5535719241939,361,1
519,616,-501.05356501015325,484.96121247848697,366,1
511,623,-501.12461271283684,485.05047536624875,371,1
503,630,-501.9530533596309,485.1180823153645,371,1
495,637,-502.7775969520289,485.10380371278086,371,0
487,645,-502.9877118959463,485.03184748406255,371,0
478,653,-503.6449975419559,485.10671290213475,371,0
470,660,-503.6529593051745,485.889058393748,371,0
462,668,-504.1391651661192,485.9834042792804,371,0
454,676,-504.8957741176035,486.0007379789532,371,0
446,684,-505.4788432163895,486.83642670967345,371,0
438,692,-506.01900151304636,487.4564129991336,371,0
430,696,-506.613928021649,-487.67768933225165,371,0
422,688,-506.6957925190139,-488.71853850651416,371,0
414,681,-506.9748207193076,-489.7809484278451,371,0
406,673,-507.6285497605837,-490.8166173467783,371,0
398,666,-508.5847324073699,-491.50155567465896,371,0
390,658,-508.6854291931725,-492.42878209034916,371,0
382,650,-509.3437356543377,-492.84882963840334,376,0
374,642,-510.1537933786366,-493.85159189758014,381,0
366,634,-510.1992379886997,-494.91607874968605,386,0
358,627,-511.11126883312244,-495.42201650357885,391,0
350,620,-511.2194286716976,-495.7560169833898,396,0
342,613,-511.24878661193895,-496.3799669269935,401,0
334,605,-511.3804700208195,-497.3392169255915,406,1
326,597,-511.9155052546246,-498.0958720880004,411,1
318,590,-512.7742504870282,-498.3015747406961,416,1
310,582,-513.0175159843036,-499.22401440545025,416,1
302,574,-513.7555133710275,-499.725721756108,416,1
294,566,-514.7167476033912,-500.7368109310233,416,1
286,558,-515.1888452138458,-501.4474082626246,416,1
278,550,-515.678305094588,-502.1794478431899,416,1
270,542,-516.5649244528679,-502.3930901729303,416,1
262,534,-516.9304258482421,-503.18370425327066,416,1
254,526,-517.1642670339244,-503.70194780656385,416,1
246,518,-517.4847208364163,-504.7781738486155,416,0
238,510,-518.0530717540628,-505.61855471073983,416,0
230,502,-518.4135732174202,-506.0304135742032,411,2
222,494,-518.6549521639846,-506.72678112592814,406,2
214,486,-519.1897333118621,-507.8131866010676,401,2
206,478,-519.1903516800229,-508.72769523327077,396,2
198,470,-519.2761293172315,-509.5950460972493,396,0
190,462,-519.8526274647647,-510.2914546605156,396,0
182,454,-520.4160903139547,-511.3341852016975,396,0
174,446,-520.9368366728073,-511.94296723192303,396,0
166,438,-521.4793586641429,-512.9865973619708,396,0
158,430,-522.2633947353943,-513.5203185666029,396,0
150,422,-522.355140550552,-514.0869096852407,396,0
142,414,-522.3795210055065,-515.0094511153616,396,0
134,406,-522.5346216575397,-515.1928394007717,396,0
126,398,-522.5376869074732,-516.1343511181318,396,0
118,390,-522.6307190355445,-516.9491275724838,396,0
110,382,-522.7711703954342,-517.3157929246252,396,0
102,374,-522.7941328834929,-518.3350897640042,396,0
94,366,-523.0324077889718,-518.782738099525,396,0
86,358,-523.7553902185692,-519.0983377615821,396,0
78,350,-523.8937950292006,-519.3030479603894,391,2
75,342,524.1601829293292,-519.9747302076979,386,2
83,334,524.5106712294663,-520.2366252312446,381,2
91,326,525.2336892453727,-520.5207399786229,376,2
99,318,525.34447501444,-521.1851047524514,371,2
107,310,525.90607252435,-521.8717500575523,366,2
115,302,526.1766201317607,-522.5703876307356,361,2
123,294,526.2056853296001,-523.2463804903899,356,2
131,286,526.8460259771758,-523.7972196494113,351,2
139,278,527.0626446475666,-524.21308979335,346,2
147,270,527.9164957996082,-524.618614201386,341,2
155,262,528.2211461487323,-525.6685071343411,336,2
163,254,529.1609209275814,-526.3599778345758,331,2
172,246,530.1032960596673,-526.9906268904688,326,2
181,238,530.852031102079,-527.0970387556227,321,2
189,230,531.0040956304971,-528.1494297283679,316,2
198,222,531.0848270983772,-528.4435938627611,311,2
206,214,531.1085543740375,-528.845020316277,306,2
214,206,531.5145511002443,-529.5653474022495,301,2
222,198,531.8788712827767,-529.7986861016323,296,2
231,189,532.2247795098807,-530.2781379210572,291,2
239,181,532.387422035457,-530.7471899516482,286,2
248,172,533.0254787520804,-531.0231749975397,281,2
256,164,533.6021281995359,-532.1210182259888,276,2
265,155,533.6912342442805,-532.8723671403661,271,2
273,147,533.8806348039609,-533.3717172374693,266,2
281,139,534.5134421407982,-534.2141912709013,261,2
290,130,535.107990929911,-534.6608441323679,256,2
298,122,535.5078170143252,-535.0876249872097,251,2
306,114,536.4668803668119,-535.7003100313577,246,2
315,105,536.6292360129045,-536.1015532068635,241,2
324,96,537.4902362059071,-536.8864207719703,236,2
332,88,537.8030756645034,-537.0044173562985,236,2
340,80,538.0208967306697,-537.280933188101,236,2
349,71,538.5587478989902,-537.4942273758006,236,2
357,63,539.3215709372314,-538.0105805355377,236,2
366,54,539.7365345031131,-538.9581126798693,241,0
375,45,539.9851725231869,-539.5515422353396,246,0
383,37,540.4748946773467,-540.1108964934891,251,0
392,28,541.0103532475846,-540.3577897018831,256,0
400,25,541.5692905420838,540.7423162437408,261,0
408,33,541.8548262222233,541.2095311985311,266,0
417,42,541.8722166468693,541.2266273351668,271,0
426,51,542.1592075226815,541.6634354308236,276,0
434,59,542.2617949538292,541.9352164914236,281,0
443,68,542.5290137130665,542.2038058968581,286,0
451,76,543.2232787184188,543.0956630462339,291,0
460,85,544.2009031152932,543.4428981855257,296,0
468,93,544.5977005609207,543.3538619810026,301,0
476,101,545.2435335042103,544.0401869293862,306,0
485,110,546.112889095658,543.9581024447,311,0
494,119,546.5668016062589,544.6598872190953,316,0
503,128,546.5944123860265,544.8189082209383,321,0
512,137,547.0679854427012,545.1599094037089,326,0
520,145,547.1813857699714,546.027544151375,331,0
529,154,547.7755769688067,546.1574681262427,336,0
538,163,548.2615331971531,546.0995442130219,341,0
546,171,548.5907548738012,546.6673518377016,346,0
554,179,548.6498546155813,547.4740795091818,351,0
562,187,549.1658575997484,547.5222896556695,356,0
570,195,549.64873941486,548.3713312013476,361,0
579,204,550.5237372128231,548.324697292799,366,0
588,213,551.2330661685385,548.8618558693142,371,0
597,222,551.8072513159059,549.6129480045868,376,0
606,231,552.4566675513054,550.2312736049776,381,0
615,240,552.8072390402576,550.272862765137,386,0
624,249,553.6488275596275,550.7130233399977,391,0
632,257,553.9249715953337,550.7844467154872,396,0
640,265,554.364839957448,551.4430269621337,401,0
648,273,555.2429461784413,551.6125667179368,406,0
656,281,555.4735461875574,552.1091438273153,411,0
664,289,555.5417677953047,552.0427281885349,416,0
674,298,556.0181788544847,552.6075539317651,421,0
682,306,556.0715690354899,552.9636665754758,426,0
690,314,556.8371322843007,553.3176967948256,431,0
698,322,557.5634384974852,553.2854150930635,436,0
706,330,557.8258331368488,553.3031791683916,441,0
715,339,558.4571241634131,553.2848665951503,446,0
723,347,558.7840927364258,554.1491384748219,446,0
731,355,559.7214214570798,555.0072358323245,446,0
740,364,560.3277340215933,555.0483867479123,446,0
748,372,560.6767178797317,555.6357663501523,446,0
757,381,560.7259424115132,556.2802607441882,446,0
766,390,561.152580131466,556.2335231027186,446,0
774,398,561.9051741557075,557.0733444105092,446,0
782,406,562.0444100939827,557.0359720341547,446,0
791,415,562.9059168006355,557.1330048650335,446,0
800,423,563.0853108105637,557.8952036485479,446,0
809,432,563.9626975891523,558.7946071827217,451,0
818,441,564.929773653507,559.5211457557426,456,0
827,449,565.1197051726189,559.7880751010686,461,0
836,457,565.8482319855868,560.0216377294004,466,0
845,465,566.6570657619769,560.3991334920358,471,0
854,474,566.7438709639589,560.6955497646823,476,0
863,482,567.191751992667,560.6514563270043,481,0
872,491,567.5150951671567,561.3369782040912,486,0
881,500,567.9391421646914,561.3877460867262,491,0
890,508,568.3923316703178,561.576918233388,496,0
899,517,568.6405143656158,562.1941093310257,501,0
908,525,568.8584308887582,562.4704209494852,506,0
918,535,569.2046865626247,563.2758824204928,506,0
927,544,570.0617429763795,564.1048649076488,506,0
936,553,570.1853494262915,564.918377309271,506,0
945,562,570.6579928930909,565.6932053772153,506,0
954,571,571.6471645163414,565.9236608609853,506,0
963,580,572.4276808384047,566.695239285465,506,0
972,589,573.2508475751816,566.831343903446,511,0
981,598,573.6420089398982,567.1159146600459,516,0
990,607,574.4114731132861,567.7162503555835,521,0
999,616,575.2215328123314,568.1792779555707,526,0
1008,625,576.0193325813552,568.4473929184576,531,0
1017,634,576.9741746412228,568.6662287424543,536,0
1026,643,577.7609004231814,568.8739463751905,541,0
1035,652,578.4898846360045,569.0829363840464,546,0
1044,661,578.8478785667247,569.9162258115095,551,0
1053,670,579.1922327567563,570.6430512088027,556,0
1062,679,580.0135678350719,571.3507374275061,556,0
1071,688,580.8570098220148,572.2464758787788,556,0
1080,696,581.2667559170744,-572.9069218217496,556,0
1089,687,581.5082325864271,-573.9890515195865,556,0
1098,678,582.3962174822452,-575.0079160167043,556,0
1107,669,582.9750432837774,-575.8059254646746,556,0
1116,660,583.4456065055172,-576.8526303382847,556,0
1125,651,583.8480826960009,-577.6453923348529,556,0
1134,642,584.6978086393765,-578.6369869001757,551,2
1143,633,585.1359441052193,-578.8549047232551,546,2
1152,624,585.2249076512882,-579.8012779532345,541,2
1161,615,585.7869852980106,-580.6466389265104,536,2
1170,606,585.8811737585288,-581.3874608999719,531,2
1179,597,586.6933784727494,-581.7283943234771,526,2
1188,588,586.7077442625102,-582.4129775056562,521,2
1197,579,587.3964002123474,-582.7970865138923,516,2
1205,570,-588.0094777766667,-583.7671649574942,511,2
1196,561,-588.8512801768809,-583.9726865491834,506,2
1186,552,-589.6481232751198,-584.0983350642343,501,2
1177,543,-590.5540232497274,-584.9553268784022,496,2
1168,534,-590.7735139046413,-585.9342372973834,491,2
1159,525,-590.979274471144,-586.4697543229513,486,2
1150,516,-591.0217302564805,-586.6025639405923,481,2
1140,507,-591.4947051164062,-587.3067138103523,476,2
1130,498,-591.855661152377,-588.0797068615391,471,2
1121,489,-592.5339634389749,-588.3166348563642,466,2
1111,479,-592.8244852056966,-588.4631739832644,461,2
1102,470,-593.7749325828288,-589.1090121878623,456,2
1093,461,-594.4873773111111,-589.2519995975592,451,2
1083,451,-595.4152976981532,-589.8150091695725,446,2
1073,441,-596.223033856711,-590.4454400419655,441,2
1064,432,-596.9102157862876,-590.7293401962803,436,2
1054,422,-597.7757855024329,-591.5713972035187,431,2
1045,413,-598.6169482564426,-592.5209194806203,426,2
1035,403,-598.7601873989852,-593.5703360990011,421,2
1025,393,-599.0773204132166,-594.2749536429855,416,2
1016,384,-599.9149383352949,-595.2324749131076,411,2
1006,374,-600.4192781580642,-596.3129630371039,406,2
997,365,-601.2746087782849,-596.9420354319753,401,2
987,355,-601.544477418988,-597.0726270848229,396,2
978,346,-601.9587302556209,-598.154615383867,391,2
969,337,-602.7447838599235,-599.1465393440235,386,2
960,328,-603.3514092418446,-599.5030905211574,381,2
950,318,-604.0251801551552,-599.9425019456583,376,2
941,309,-604.1500193682783,-601.0164359508294,371,2
932,300,-604.5105097695861,-601.6900783196618,366,2
922,290,-605.3505970003632,-602.3894154462793,361,2
912,280,-606.070056040178,-603.1095322672439,356,2
903,271,-606.6967160937897,-603.9306128357094,351,2
893,261,-607.1399403742945,-604.1182480436432,346,2
883,251,-607.2769636980435,-604.7022422147711,341,2
874,242,-607.4146738027232,-604.8279049426626,336,2
864,232,-607.5563523579452,-605.8101572853309,331,2
855,223,-608.4021551406614,-605.9502805255165,326,2
845,213,-609.2960941323031,-606.6736600163813,321,2
835,203,-609.8531149927469,-606.9552575655376,316,2
825,193,-610.4864705042364,-607.3062182710539,311,2
816,184,-611.366102844761,-607.9061264393756,311,1
806,174,-611.8562650886796,-608.1156672683549,311,1
796,164,-611.9439333481123,-608.4819053138849,311,1
787,155,-612.1398048125859,-609.1615133685794,311,1
777,145,-612.6926941175382,-610.0965821206257,311,1
768,136,-613.6044787885853,-610.7018402299116,311,1
758,126,-613.9920475955204,-611.6194324107033,311,1
748,116,-614.8948371277818,-612.2172918762011,311,1
739,107,-615.3331360511116,-612.5276759513642,311,1
729,97,-615.8694286939301,-612.7332069651853,311,1
719,87,-615.8820673149265,-612.9451072198852,311,1
709,77,-616.0680981661731,-613.8870447717733,311,1
699,67,-616.7560469699557,-614.9554545702987,311,1
689,57,-617.5833516863905,-615.6325047276962,311,1
679,47,-618.4139948977918,-616.0021877277554,311,1
670,38,-618.510799024172,-616.6130737231001,311,1
661,29,-619.3432426780823,-617.3631273400314,311,1
652,25,-619.6211364972569,617.7784290310898,311,1
642,35,-619.8906778593858,617.8478783984058,311,1
633,44,-620.3297857404568,618.5440496065598,311,1
623,54,-620.7259692323481,618.8472118577582,311,1
613,64,-621.4583169388503,619.3064791969657,311,1
603,74,-622.4255675952259,619.5687811818254,311,1
594,83,-623.1445000950711,619.8659956306523,311,1
585,92,-623.5791915597401,619.905941623525,311,1
576,101,-624.225894595984,620.1537664074133,311,1
566,111,-625.0192928934734,620.8587812944551,311,1
556,120,-625.1382007938653,620.8884731701179,306,2
546,129,-625.6331989611017,620.8392475087418,301,2
536,138,-626.164015539468,621.3886487707092,296,2
526,148,-626.8655240844639,622.099092833506,291,2
516,158,-626.9303987805883,622.7487286475717,286,2
505,169,-627.3536649397639,623.4561829752629,281,2
495,178,-627.6885556105744,623.523883604926,276,2
485,187,-627.7469216151062,623.4875201953364,276,1
475,197,-627.9636710139625,624.3380191352982,276,1
465,207,-628.877709259191,624.5220252358273,276,1
455,217,-629.0964416660862,625.2082271488125,276,1
445,227,-630.0402926821394,625.8082211770283,276,1
435,237,-630.9378140965604,626.5326892158697,276,1
425,247,-631.0380424870568,626.6689949007431,276,1
415,257,-631.2628285288097,627.2995927755356,276,1
405,267,-631.4047240531784,627.9644883028224,276,1
395,277,-631.8238263170017,628.8249535505827,276,1
385,287,-631.8909488843401,629.6255426275144,276,1
375,297,-632.1616053500405,630.2719422702592,276,1
365,307,-632.9816585884756,631.1557378313712,276,1
355,317,-633.1319744978334,631.6413889790817,276,1
345,327,-633.2790216242702,631.6920400253746,276,1
335,337,-634.1719706664842,632.3923704561673,276,1
325,347,-634.548076318836,632.5143354786322,276,1
315,357,-634.7693383415168,632.4744388076227,276,1
305,367,-635.6242366266611,632.8604130922402,276,1
295,377,-636.295400306578,632.9777616829443,276,1
285,387,-636.9126844534195,633.2289387425141,276,1
275,397,-637.4466576796884,633.6510336199142,276,1
265,407,-637.6546117015283,634.0823757806777,276,1
255,417,-638.4725834763101,634.824460719172,276,1
244,428,-639.2170019221529,635.5569359639217,276,1
234,438,-639.8728932472947,636.4100071748584,276,1
224,448,-640.296842789028,636.3194711221529,276,1
214,458,-640.3092704210422,636.47216710658,276,1
204,468,-640.3396311302807,636.4254747847923,276,1
194,478,-640.4378715871543,637.1091622727514,276,1
184,488,-641.259813564266,637.5919831773655,276,1
174,498,-642.2178380702211,637.6904055664269,276,1
164,508,-643.155516941523,638.3918484784881,276,1
154,518,-643.4945178690095,638.5452390732083,276,1
144,528,-643.5862969124058,639.1593551344959,276,1
134,538,-643.9831178648742,639.7616569136836,276,1
124,548,-644.8765114964829,640.0155448936855,276,1
114,558,-645.6963940168343,640.9091863411933,276,1
104,568,-646.2905759510952,641.0136617652275,276,1
94,578,-646.3955428007629,641.4529116341237,276,1
84,588,-646.8737293959106,641.723976108842,276,1
74,598,-646.9418680342031,642.304812338728,276,1
63,608,-647.1094892196415,642.9207351881616,276,1
53,618,-647.9252317918382,643.5318791261236,276,1
43,628,-648.4252356702325,644.1777179361377,276,1
32,639,-648.6511748833484,644.5287536008763,276,1
640.0,360.0,225,-301,276,1
643.0,355.0,225.33081539561266,-301.71613282063015,276,1
646.0,351.0,225.49682046962738,-301.87745148190646,276,1
649.0,347.0,226.28823594722408,-302.55717127856536,271,2
652.0,342.0,226.31612611961214,-303.2932876485619,266,2
655.0,337.0,227.14857994206744,-303.54977671517395,261,2
658.0,333.0,227.4940629688633,-304.2221671816093,256,2
661.0,329.0,228.10777665161444,-304.82403820601957,251,2
664.0,324.0,228.3658437954563,-305.11286121216085,246,2
667.0,319.0,228.4487475827331,-305.86805635169213,241,2
670.0,314.0,229.05435550853858,-306.01483816614905,236,2
673.0,310.0,229.65447676283776,-306.9258151390351,231,2
676.0,305.0,229.94821919252539,-307.57276043451856,226,2
679.0,300.0,230.15138486001666,-307.81208535756105,221,2
682.0,296.0,230.7638270318145,-308.4731839451506,216,2
685.0,291.0,231.02821320191018,-309.1536790644266,211,2
688.0,286.0,231.7546691058567,-310.05794506089876,206,2
691.0,282.0,232.37310475041622,-310.6339804863827,201,2
694.0,277.0,233.12256082853992,-311.29234161232444,196,2
697.0,273.0,234.08945798044041,-311.83808281783394,191,2
700.0,269.0,234.14301136690014,-312.2031911403528,186,2
703.0,264.0,234.41070033922728,-312.7544812861682,181,2
706.0,259.0,234.7206022385608,-313.631983332812,176,2
709.0,254.0,234.85773936881924,-313.7980715528165,171,2
712.0,249.0,235.689640289568,-314.2152587528901,166,2
716.0,244.0,235.8589232950063,-315.0039456468029,161,2
719.0,239.0,236.3870459570645,-315.70003867114906,156,2
723.0,234.0,236.47209414067663,-316.5949340944112,151,2
727.0,229.0,237.15734806973535,-317.27315685274584,146,2
730.0,224.0,237.88797549190582,-317.6282648060742,141,2
733.0,219.0,238.2258150537615,-318.4262662632847,141,0
736.0,214.0,239.15902126075258,-318.6283932580197,141,0
740.0,209.0,239.3353805389624,-319.2045159219172,141,0
743.0,204.0,240.05564889909135,-320.00753645418916,141,0
746.0,199.0,240.41477124909144,-321.10323051774657,141,0
750.0,194.0,240.50199778400608,-321.6223579743433,141,0
753.0,189.0,240.50778956342035,-321.94175061220454,141,0
757.0,184.0,240.83100506743776,-322.6768974752195,141,0
760.0,179.0,241.3201411311794,-323.5913377385928,141,0
763.0,174.0,241.52197614549326,-324.51312919045415,136,2
767.0,169.0,241.98986091182655,-325.45940778937677,131,2
770.0,164.0,242.57699773353,-326.07254267286254,126,2
773.0,159.0,243.57271831035064,-326.27470377983286,121,2
776.0,154.0,243.9772962143871,-327.17336193875576,116,2
779.0,149.0,244.9374359509732,-327.3586638705463,111,2
782.0,144.0,244.97510509704762,-328.1930062545418,106,2
786.0,139.0,245.31438066880304,-328.66065227137335,101,2
790.0,134.0,246.2795790601865,-329.0290787923176,96,2
793.0,129.0,247.17489453540597,-329.9901609015803,91,2
796.0,124.0,247.28253650197118,-330.6607140864024,91,0
800.0,119.0,247.74084685084773,-330.87761552986547,96,0
803.0,114.0,248.32668699085195,-331.12659468677475,101,0
807.0,109.0,249.25432797865008,-331.90173575774133,106,0
811.0,104.0,250.20960339587077,-332.77547164108637,111,0
815.0,99.0,250.57166127690908,-333.5097164730886,116,0
819.0,94.0,251.29105831270368,-333.81732623379435,121,0
823.0,89.0,251.51606184149003,-334.8060682520295,126,0
827.0,84.0,252.15686232154275,-334.92112751437685,131,0
831.0,79.0,252.48234539331727,-335.06980191342626,136,0
835.0,74.0,252.6923927394491,-335.4734216629472,141,0
839.0,69.0,252.91077379601901,-335.8595825325512,146,0
843.0,64.0,253.0880619779899,-336.4099911525767,151,0
847.0,59.0,253.27637171147165,-336.6833357671377,156,0
851.0,54.0,253.38220123826318,-336.8401682928318,156,0
855.0,49.0,253.68409292920632,-337.70647585349855,156,0
859.0,44.0,254.41836883944234,-338.7932894701074,156,0
863.0,39.0,255.35947545165632,-339.5637435575478,156,0
867.0,34.0,255.64216817151217,-339.8048226280033,156,0
871.0,29.0,256.0322998304947,-340.8707092875766,156,0
875.0,25,256.34896968617903,341.2486268841559,156,0
879.0,30,256.76309824800444,341.8801353161492,161,0
883.0,35,257.4021050081758,341.79708538734025,166,0
887.0,40,257.9529068083127,342.6406259080369,171,0
891.0,45,258.2876684528485,342.7624505199843,176,0
895.0,50,258.94761132919444,343.12524116980865,181,0
899.0,55,259.485906053027,343.1277351534293,186,0
903.0,60,259.49325882581394,343.50748544448777,191,0
907.0,65,259.84306113410327,343.8754715679103,196,0
911.0,70,260.1041393761051,344.1011530919003,201,0
915.0,75,261.0907285412947,344.913507779249,206,0
919.0,80,261.3389017386953,345.0817260784794,211,0
923.0,85,261.54860705573435,345.0853760823625,216,0
927.0,90,261.60844043085626,345.1966760351906,221,0
931.0,95,261.88514107338375,345.388109149126,226,0
935.0,100,262.4876258308424,345.3505017137099,231,0
939.0,105,262.5901697459979,346.2025469671802,236,0
943.0,110,262.68825809176343,346.6356830662708,241,0
947.0,115,263.6200602895094,346.9827137134137,246,0
951.0,120,264.01853423683684,347.31735652774074,251,0
955.0,125,264.5407032003141,347.8909406920338,251,0
959.0,130,265.0648766179537,347.81869069388404,251,0
963.0,135,266.0263071426033,348.5400497441574,251,0
967.0,140,266.6746508074666,349.1470772003687,251,0
971.0,145,267.34178518344055,349.282511823285,256,0
975.0,150,268.3395223912028,349.90006305360123,261,0
979.0,155,268.69381697007464,349.9344866955785,266,0
983.0,160,269.4026866921776,350.6816490304178,271,0
987.0,165,269.4066503979827,350.68705712636904,276,0
991.0,170,270.2639314692858,350.8741497686955,281,0
995.0,175,270.78882206911794,350.8140967166396,286,0
999.0,180,270.9055309932912,351.5135108081508,291,0
1003.0,185,271.8585196478637,351.5070854427001,296,0
1007.0,190,272.3210811757815,352.28442254312796,301,0
1011.0,195,272.4013709059961,352.73348040965277,306,0
1015.0,200,272.9611091452345,352.8147482494666,311,0
1019.0,205,273.3483662636088,352.7985595231422,316,0
1023.0,210,273.77043641925536,353.3461859846547,321,0
1027.0,215,274.22169798172206,354.1109495234353,326,0
1031.0,220,274.87994388311336,354.3037327116891,331,0
1035.0,226,275.16887101210375,354.44656879624455,336,0
1039.0,232,275.8828306883144,355.0087327281965,341,0
1043.0,238,276.25890905331,355.2980951117357,346,0
1047.0,243,276.3884128701837,355.79943859797703,351,0
1051.0,248,276.7478783155624,356.13562857414803,351,0
1055.0,254,276.89885637311806,356.0492009522297,351,0
1059.0,260,277.4371775248666,356.590363648527,351,0
1063.0,265,278.12187714080636,357.1771617685604,351,0
1067.0,270,278.19148284858977,357.6164398931689,351,0
1071.0,275,278.5515971891514,358.0197910997752,351,0
1075.0,280,278.7362540181455,358.2571207813214,351,0
1079.0,285,279.547309235895,358.6753496028335,351,0
1083.0,290,280.15688370538675,358.84444815854545,351,0
1087.0,296,280.6547314079884,359.69605137356825,351,0
1091.0,302,281.5281349390319,360.23075016231655,351,0
1095.0,308,282.21262449069525,361.03500625763434,351,0
1099.0,313,282.5992903626678,361.22071171098185,351,0
1103.0,318,282.996235327726,361.89444205353954,351,0
1107.0,323,283.352622426299,362.2138427741211,351,0
1111.0,328,283.790513003412,362.6950328236084,351,0
1115.0,334,284.2075410569107,363.0470538318693,351,0
1119.0,339,285.0957845834363,363.70258109568573,351,0
1123.0,345,285.69297502512865,364.0606881530656,351,0
1127.0,350,285.87337898398374,364.4402128712434,351,0
1131.0,356,286.85289839719,365.056633605315,351,0
1135.0,362,287.1316859271001,365.35739922796006,351,0
1139.0,368,287.35760518149834,366.23535887649035,356,0
1143.0,373,288.2983041616909,366.9547824879966,361,0
1147.0,379,288.6567683982394,367.41633920191396,366,0
1152.0,385,288.68321813606195,367.7582947328935,371,0
1156.0,391,288.8216600261833,368.3006621465226,376,0
1160.0,396,289.64482695857726,368.9169063059694,381,0
1164.0,402,290.04874421358954,369.3431677286725,386,0
1168.0,408,290.8407474771682,369.4311782818558,391,0
1172.0,414,291.5298330223961,369.9997376716893,396,0
1176.0,420,291.9766171572345,370.38899239518736,401,0
1180.0,425,292.8573483892173,371.0039092302961,406,0
1184.0,431,293.63142119119516,371.8614304043368,411,0
1189.0,437,294.4763757161946,371.9047252990057,416,0
1193.0,442,295.2786691664921,371.8800966371919,416,0
1198.0,448,295.41633286326305,372.62019769233734,416,0
1203.0,454,295.4832899299659,373.0189259900684,416,0
1205,459,-296.0887281863485,373.74843942806115,416,0
1200,465,-296.68093477748397,374.4255228644208,416,0
1196,470,-296.7547637943188,374.8584091447296,416,0
1191,476,-297.3606527716025,375.2364961863778,416,0
1187,482,-297.5912738077432,376.11829231602354,416,0
1183,488,-298.29648859002725,376.04372401921546,411,2
1179,494,-298.6495847608596,376.764176528111,406,2
1175,500,-298.9025424893586,376.87983175591455,401,2
1170,506,-299.66115986380333,377.2080848950458,396,2
1166,512,-299.8980131418144,377.9256234003002,391,2
1161,518,-300.3136510255688,378.2670564888971,386,2
1157,524,-300.51712170065485,378.19929182661133,381,2
1153,530,-300.63660207161274,378.7300465678339,376,2
1149,536,-300.9225939513431,378.80131797525536,371,2
1145,542,-301.35293241262895,379.51498246706467,366,2
1140,548,-301.93884850318034,380.29699290668697,361,2
1135,554,-302.6272856113672,380.307022740612,356,2
1131,560,-303.25312094924215,380.5831738507164,351,2
1127,566,-303.7232008297912,380.684577336191,346,2
1123,572,-303.80395831301325,381.56033801053763,341,2
1119,578,-304.1832474926426,381.46809075724815,336,2
1114,584,-304.8577908686467,382.26039667762785,331,2
1109,590,-305.548847807239,382.6684410067132,326,2
1105,596,-306.25436563064517,382.86843088697026,321,2
1100,602,-306.46965994217294,383.13832363796155,316,2
1096,608,-307.3945419165287,383.5441075205231,311,2
1091,614,-307.8728931576637,383.8471172277598,306,2
1086,620,-308.6068610263671,384.3322792953858,301,2
1082,626,-309.3107362321427,385.1154450311934,296,2
1077,632,-310.0208836460843,385.66140080264483,296,2
1073,638,-310.44252878383077,386.34422863681357,301,1
1068,644,-311.0684706425556,386.41638149201174,306,1
1064,650,-311.4227681765888,386.9122054866975,311,1
1060,656,-311.76139695531367,387.4419427082165,316,1
1055,662,-312.1176012706147,387.95188859789164,321,1
1050,668,-312.6749154735768,388.68319319649925,326,1
1045,674,-312.68390081298963,388.62013340751315,331,1
1040,680,-313.2367400886514,388.527132870992,336,1
1035,686,-313.5915918337516,388.7181251767404,341,1
1030,692,-313.8400379741133,389.31767308760845,346,1
1025,696,-314.17031054818193,-389.2342544263801,351,1
1020,690,-314.3979780908783,-389.5953465514831,356,1
1015,684,-315.31737781042835,-390.2056626151348,361,1
1010,678,-315.9433130542417,-391.06823021283344,361,1
1005,671,-316.456557028295,-391.9033876885846,361,1
1000,665,-316.73427126823566,-392.1218595148388,361,1
995,659,-317.41046892724967,-392.79192073905347,361,1
990,653,-318.289803775208,-393.05499537568505,361,1
985,647,-319.22669470105313,-393.62596164245247,361,1
980,641,-320.0069708109829,-394.17784790423053,361,1
975,635,-320.76233713876,-394.78459119218786,361,1
970,629,-321.7227734922812,-395.0807192849716,361,1
965,623,-322.6664070633498,-396.05380474326387,361,1
960,617,-322.7405766114715,-397.028340467279,361,0
955,611,-323.2811805365332,-397.48291665464035,361,0
950,605,-323.79305281254386,-398.19831961972983,361,0
945,599,-324.36470912034696,-398.85002696292673,361,0
940,593,-324.92224295791874,-399.88631858011314,361,0
935,587,-325.30468167275933,-400.3340778872947,361,0
930,581,-325.4076210760376,-401.213069170985,361,0
925,575,-326.3070039007905,-402.0395573876784,361,0
920,569,-327.154504981113,-402.6332298669566,361,0
915,563,-327.61449300219346,-403.0043080786114,361,0
910,557,-328.1156766675924,-403.86585852827466,361,0
905,551,-328.60279999851304,-404.7818679166769,361,0
900,545,-328.77821988476813,-405.2600876515731,361,0
895,539,-329.6361549097249,-405.82091010278936,356,2
